category	path	item	status	detail
unresolved_marker	results/reference/family/FAMILY_WEIGHTED_MDS_COORDINATES.csv	file	PASS	No findings
unresolved_marker	results/reference/family/KETAMINE_FAMILY_ALL_PAIR_METRICS_FINAL.csv	file	PASS	No findings
unresolved_marker	results/reference/figure4/source_data/FROZEN_GLOBAL_FIXED_REFERENCE_PCA_SCORES.csv	file	PASS	No findings
unresolved_marker	results/reference/figure4/source_data/PALETTE_SPECIFICATION.csv	file	PASS	No findings
unresolved_marker	results/reference/figure4/source_data/VALIDATED_FIGURE4_SOURCE_COORDINATES.csv	file	PASS	No findings
unresolved_marker	results/reference/global/ALL_UNORDERED_DRUG_PAIR_METRICS_FINAL.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_ALPHA0001_CALL_JACCARD_MATRIX.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_ALPHA001_CALL_JACCARD_MATRIX.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_ALPHA001_SIGNED_SPARSE_COSINE_MATRIX.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_AVERAGE_LINKAGE.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_FIXED_REFERENCE_PCA_LOADINGS.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_FIXED_REFERENCE_PCA_SCORES.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_JOINT_CONTINUOUS_PCA_LOADINGS.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_JOINT_CONTINUOUS_PCA_SCORES.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_MODEL_STATUS.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_RMS_DISTANCE_MATRIX.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_RMS_DISTANCE_SUBSET_AUDIT.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_RMS_PCOA_COORDINATES.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_SPARSE_ALPHA0001_PCA_LOADINGS.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_SPARSE_ALPHA0001_PCA_SCORES.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_SPARSE_ALPHA001_PCA_LOADINGS.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_SPARSE_ALPHA001_PCA_SCORES.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_TARGET_LEVEL_PCA_LOADINGS.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_TARGET_LEVEL_PCA_SCORES.csv	file	PASS	No findings
unresolved_marker	results/reference/global/GLOBAL_WEIGHTED_MDS_COORDINATES.csv	file	PASS	No findings
unresolved_marker	results/reference/whole_body/KETAMINE_WHOLE_BODY_FINGERPRINT_ALPHA_0p0001.csv	file	PASS	No findings
unresolved_marker	results/reference/whole_body/KETAMINE_WHOLE_BODY_FINGERPRINT_ALPHA_0p001.csv	file	PASS	No findings
unresolved_marker	results/reference/whole_body/KETAMINE_WHOLE_BODY_FINGERPRINT_SUMMARY_METRICS.csv	file	PASS	No findings
unresolved_marker	scripts/build_release_manifests.py	file	PASS	No findings
unresolved_marker	scripts/build_repository_metadata.py	file	PASS	No findings
unresolved_marker	scripts/compare_executable_ast.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/__init__.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/__main__.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/activity.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/authority_discovery.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/class_analysis.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/coverage_diagnostics.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/expression.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/family_analysis.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/family_completion.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/figure_repair.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/figures.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/final_audit.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/fingerprint.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/gpu_backend.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/hr.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/identity.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/independent_validation.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/multivariate.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/nearest_reference.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/packaging.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/pairwise_continuous.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/pairwise_fingerprint.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/pipeline.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/portable.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/qa.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/query_freeze.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/residual_analysis.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/resource_manager.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/tables.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/targets.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/tissue_normalization.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_expanded58_hr_v2.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_full_hr_v1.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/upstream/generate_pooled_parent_ketamine_strict18_fingerprint_v1.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/upstream/whole_body_fingerprint_authority.py	file	PASS	No findings
unresolved_marker	src/cardozo_ketamine_hr/utilities.py	file	PASS	No findings
unresolved_marker	tests/conftest.py	file	PASS	No findings
unresolved_marker	tests/test_activity_normalization.py	file	PASS	No findings
unresolved_marker	tests/test_compound_identity_separation.py	file	PASS	No findings
unresolved_marker	tests/test_cpu_gpu_equivalence.py	file	PASS	No findings
unresolved_marker	tests/test_expression_standardization.py	file	PASS	No findings
unresolved_marker	tests/test_external_reuse.py	file	PASS	No findings
unresolved_marker	tests/test_final_family_completion.py	file	PASS	No findings
unresolved_marker	tests/test_fixed_reference_projection.py	file	PASS	No findings
unresolved_marker	tests/test_gesd_regression.py	file	PASS	No findings
unresolved_marker	tests/test_governance_configs.py	file	PASS	No findings
unresolved_marker	tests/test_governance_statuses.py	file	PASS	No findings
unresolved_marker	tests/test_heatmap_call_count.py	file	PASS	No findings
unresolved_marker	tests/test_hr_construction.py	file	PASS	No findings
unresolved_marker	tests/test_identity_resolution.py	file	PASS	No findings
unresolved_marker	tests/test_multivariate_rank_handling.py	file	PASS	No findings
unresolved_marker	tests/test_pairwise_metrics.py	file	PASS	No findings
unresolved_marker	tests/test_pooled_authority_counts.py	file	PASS	No findings
unresolved_marker	tests/test_portable_release_outputs.py	file	PASS	No findings
unresolved_marker	tests/test_resource_limits.py	file	PASS	No findings
unresolved_marker	tests/test_target_mapping.py	file	PASS	No findings
