analysis_id,feature_id,representation,target,tissue,PC1_loading,PC2_loading
GLOBAL_SPARSE_ALPHA001_PCA,GRIN2C|EXACT_SINGLE_PROTEIN|HSAMP_13a552b6ffc4aac3b85a50ca|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,GRIN2C,Amygdala,-0.13286844770997808,0.37700088837990303
GLOBAL_SPARSE_ALPHA001_PCA,HRH1|EXACT_SINGLE_PROTEIN|HSAMP_752ebc880edc13bb4e2b2de8|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,HRH1,PrefrontalCortex,0.045362051979314075,-0.13164007740104014
GLOBAL_SPARSE_ALPHA001_PCA,HTR2A|EXACT_SINGLE_PROTEIN|HSAMP_192dff4b8df5862a227b1163|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,HTR2A,SubthalamicNucleus,0.37787047998681744,-0.009864604687090599
GLOBAL_SPARSE_ALPHA001_PCA,HTR2A|EXACT_SINGLE_PROTEIN|HSAMP_7725bb8a75064c4d7246d9ba|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,HTR2A,OccipitalLobe,0.3799494989700884,0.013414513148457409
GLOBAL_SPARSE_ALPHA001_PCA,HTR2A|EXACT_SINGLE_PROTEIN|HSAMP_d99ba5ea584363f8600ade55|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,HTR2A,CingulateCortex,0.2758127423181996,0.047071212207220235
GLOBAL_SPARSE_ALPHA001_PCA,HTR2A|EXACT_SINGLE_PROTEIN|HSAMP_e75262fc0acfda69d976a6d3|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,HTR2A,ParietalLobe,0.14447356058256297,0.05045763602399207
GLOBAL_SPARSE_ALPHA001_PCA,HTR2A|EXACT_SINGLE_PROTEIN|HSAMP_eb2587e74e2d6457032d4ae7|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,HTR2A,TemporalLobe,0.14447356058256297,0.05045763602399207
GLOBAL_SPARSE_ALPHA001_PCA,HTR2C|EXACT_SINGLE_PROTEIN|HSAMP_13a552b6ffc4aac3b85a50ca|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,HTR2C,Amygdala,0.14342474542464598,0.046308218344876924
GLOBAL_SPARSE_ALPHA001_PCA,HTR2C|EXACT_SINGLE_PROTEIN|HSAMP_8ed020260a1d25cf72324c8a|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,HTR2C,Hypothalamus,0.2593989884241337,0.2765916465256431
GLOBAL_SPARSE_ALPHA001_PCA,HTR2C|EXACT_SINGLE_PROTEIN|HSAMP_a32ce488a48b0df9b8c4c40a|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,HTR2C,Caudatenucleus,0.1444173569974653,0.05482722493345977
GLOBAL_SPARSE_ALPHA001_PCA,OPRD1|EXACT_SINGLE_PROTEIN|HSAMP_f43595f3557cf05e6a721aeb|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,OPRD1,Thalamus,-0.044165923392650824,0.2601765236904322
GLOBAL_SPARSE_ALPHA001_PCA,OPRM1|EXACT_SINGLE_PROTEIN|HSAMP_0cb8b4d1db8c390eeeecca55|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,OPRM1,Pons,-0.12394636922059202,-0.0005996024761560259
GLOBAL_SPARSE_ALPHA001_PCA,SLC6A2|EXACT_SINGLE_PROTEIN|HSAMP_20b60708f05d03c76f9fe702|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,SLC6A2,CerebellumPeduncles,0.07542144597507532,0.05586072329958258
GLOBAL_SPARSE_ALPHA001_PCA,SLC6A3|EXACT_SINGLE_PROTEIN|HSAMP_8ed020260a1d25cf72324c8a|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,SLC6A3,Hypothalamus,-0.05361124226881265,0.25382926911358783
GLOBAL_SPARSE_ALPHA001_PCA,SLC6A4|EXACT_SINGLE_PROTEIN|HSAMP_9aa72e4fb1ff63e1792b1ec7|HUMAN_BIOGPS_GNF1H_GCRMA_77_TISSUE_DDOF1,alpha001_binary_0_1_NA,SLC6A4,Cerebellum,-0.033960293710022335,0.09097967854768099
